Tipo.Registro,Protocolo.BATEU,Data,Hora,Via.Primária,Via.Secundária,Cruzamento,Número.(KM),Condição.Climática,Tipo.de.Acidente,Tipo.de.Veículo,Vítimas,Resultado,Tipo.Envolvido,Faixa.Etária,Categoria.Etilométrico,Subtipo.Etilométrico,Qtd..Veículos.Envolidos,Qtd..Pessoas.Envolvidas,Qtd..Vítimas,address,lat,long,UTM_x,UTM_y
BATEU Secretaria,249156,05/02/2015,21:00,Rua Coronel Luiz Jose Dos Santos,Rua Cascavel,Rua Coronel Luiz Jose Dos Santos X Rua Cascavel,-,Não Informado,ABALROAMENTO TRANSVERSAL,BICICLETA,SEM VÍTIMAS,Sem Ferimentos,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,0,Rua Coronel Luiz Jose Dos Santos X Rua Cascavel,-25.50073,-49.25286,675599.402609582,7178452.37842981
BATEU Secretaria,246867,28/01/2015,10:00,Rua Professora Joanita Bernett Passos,Rua Canal Belem,Rua Professora Joanita Bernett Passos X Rua Canal Belem,-,Não Informado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Sem Info.,Sem Info.,1,1,1,Rua Professora Joanita Bernett Passos X Rua Canal Belem,-25.50272,-49.21958,678941.993901988,7178187.5931385
BATEU Local,414803,23/01/2016,16:00,Rua Eliezer Disaro Fangueiro,Rua Capitao Leonidas Marques,Rua Eliezer Disaro Fangueiro X Rua Capitao Leonidas Marques,324,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Eliezer Disaro Fangueiro 324,-25.4699589,-49.2210339,678844.338243309,7181818.48624907
BATEU Local,406595,20/06/2016,18:00,Avenida Santa Bernadethe,Avenida Henry Ford,Avenida Santa Bernadethe X Avenida Henry Ford,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Avenida Santa Bernadethe X Avenida Henry Ford,-25.4811,-49.27425,673477.342514146,7180654.8146966
BATEU Local,375605,05/02/2016,17:00,Rua Mario Gomes Cezar,Rua Atilio Brunetti,Rua Mario Gomes Cezar X Rua Atilio Brunetti,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Mario Gomes Cezar X Rua Atilio Brunetti,-25.51868,-49.29891,670944.76209986,7176524.09830494
BATEU Local,374330,15/03/2016,17:00,Rua Paulo Kissula,Rua Delegado Leopoldo Belczak,Rua Paulo Kissula X Rua Delegado Leopoldo Belczak,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Paulo Kissula X Rua Delegado Leopoldo Belczak,-25.44339,-49.20848,680146.243276296,7184744.59788461
BATEU Local,374154,11/02/2016,18:00,Rua Paulo Setubal,Rua Pastor Antonio Polito,Rua Paulo Setubal X Rua Pastor Antonio Polito,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Paulo Setubal X Rua Pastor Antonio Polito,-25.52355,-49.23298,677564.289411366,7175898.22196472
BATEU Local,374012,06/05/2016,19:00,Rua Guilherme Mehl,Rua Diva Regnier Barrozo,Rua Guilherme Mehl X Rua Diva Regnier Barrozo,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Guilherme Mehl X Rua Diva Regnier Barrozo,-25.55794,-49.27882,672907.677766812,7172149.34853583
BATEU Local,373350,27/08/2016,15:00,Avenida Sete De Setembro,Avenida Marechal Floriano Peixoto,Avenida Sete De Setembro X Avenida Marechal Floriano Peixoto,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Avenida Sete De Setembro X Avenida Marechal Floriano Peixoto,-25.43839,-49.26841,674125.990510448,7185378.07409691
BATEU Local,373289,27/02/2016,10:00,Rua Visconde De Nacar,Rua Emiliano Perneta,Rua Visconde De Nacar X Rua Emiliano Perneta,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,NAOIDENTIFICADO,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Visconde De Nacar X Rua Emiliano Perneta,-25.43528,-49.27548,673419.360429037,7185731.77443216
BATEU Local,373061,06/10/2016,22:00,Rua Professor Nivaldo Braga,Rua Delegado Leopoldo Belczak,Rua Professor Nivaldo Braga X Rua Delegado Leopoldo Belczak,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,0,Rua Professor Nivaldo Braga X Rua Delegado Leopoldo Belczak,-25.43837,-49.2197,679025.209771127,7185315.77542648
BATEU Local,115244,20/04/2016,12:00,Alameda Princesa Izabel,Alameda Cabral,Alameda Princesa Izabel X Alameda Cabral,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Alameda Princesa Izabel X Alameda Cabral,-25.42832,-49.2786,673115.499916526,7186506.76567956
BATEU Local,114930,20/04/2016,13:00,Rua Lupionopolis,Rua Doutor Lauro Gentio Portugal Tavares,Rua Lupionopolis X Rua Doutor Lauro Gentio Portugal Tavares,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,07 - 60 ou mais,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Lupionopolis X Rua Doutor Lauro Gentio Portugal Tavares,-25.53607,-49.26007,674823.379634748,7174547.3114484
BATEU Local,114929,16/12/2016,20:00,Rua Waldemar Zetola,Rua Jose Antonio Leprevost,Rua Waldemar Zetola X Rua Jose Antonio Leprevost,-,Nublado,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Waldemar Zetola X Rua Jose Antonio Leprevost,-25.37622,-49.23196,677883.281282268,7192216.42719341
BATEU Local,113776,17/02/2016,18:00,Rua Olavo Bilac,Rua Euclides Da Cunha,Rua Olavo Bilac X Rua Euclides Da Cunha,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Olavo Bilac X Rua Euclides Da Cunha,-25.4415,-49.29468,671479.415101473,7185067.64040489
BATEU Local,111554,27/04/2016,09:00,Rua Osmar Rosa,Avenida Das Industrias,Rua Osmar Rosa X Avenida Das Industrias,-,Nublado,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Osmar Rosa X Avenida Das Industrias,-25.50065,-49.31663,669189.006918239,7178543.88653854
BATEU Local,99280,19/04/2016,18:00,Marginal Br 476,Rua Paul Garfunkel,Marginal Br 476 X Rua Paul Garfunkel,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,NAOIDENTIFICADO,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Marginal Br 476 X Rua Paul Garfunkel,-25.5442313,-49.3372955,667051.24979693,7173742.68570744
BATEU Local,85958,28/06/2016,16:00,Rua Marcos Bertoldi,Rua Alda Bassetti  Bertholdi,Rua Marcos Bertoldi X Rua Alda Bassetti  Bertholdi,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,0,Rua Marcos Bertoldi X Rua Alda Bassetti  Bertholdi,-25.59582,-49.33153,667558.768420486,7168021.10590383
BATEU Local,85648,25/05/2016,18:00,Rua Romario Adalberto Oleskowiscz,Rua Presidente Joao Goulart,Rua Romario Adalberto Oleskowiscz X Rua Presidente Joao Goulart,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Sem Info.,Sem Info.,1,1,1,Rua Romario Adalberto Oleskowiscz X Rua Presidente Joao Goulart,-25.58015,-49.33524,667207.907204513,7169761.50778235
BATEU Local,85636,23/05/2016,12:00,Travessa Da Lapa,Avenida Visconde De Guarapuava,Travessa Da Lapa X Avenida Visconde De Guarapuava,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Sem Info.,Sem Info.,1,1,1,Travessa Da Lapa X Avenida Visconde De Guarapuava,-25.43559,-49.26533,674439.805002511,7185684.19651032
BATEU Local,85513,28/09/2016,13:00,Rua Fernando Amaro,Rua Atilio Borio,Rua Fernando Amaro X Rua Atilio Borio,582,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Fernando Amaro 582,-25.42837,-49.25291,675699.490955981,7186467.63273918
BATEU Local,85470,08/06/2016,12:00,Rua Joao Pedro Lucca,Rua Barao De Santo Angelo,Rua Joao Pedro Lucca X Rua Barao De Santo Angelo,844,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Joao Pedro Lucca 844,-25.51092,-49.2766499,673193.272993863,7177354.84528277
BATEU Local,82875,31/12/2016,21:00,Rua Moyses Gutztein,Rua Elizeu De Souza Mendes,Rua Moyses Gutztein X Rua Elizeu De Souza Mendes,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Moyses Gutztein X Rua Elizeu De Souza Mendes,-25.54174,-49.26823,673995.140314848,7173929.96639448
BATEU Local,82864,17/12/2016,08:00,Rua Carmem Miranda,Rua Barao De Santo Angelo,Rua Carmem Miranda X Rua Barao De Santo Angelo,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Carmem Miranda X Rua Barao De Santo Angelo,-25.5114,-49.2788,672976.462888125,7177304.47547538
BATEU Local,82856,20/12/2016,07:00,Rua Xv De Novembro,Rua Atilio Borio,Rua Xv De Novembro X Rua Atilio Borio,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Xv De Novembro X Rua Atilio Borio,-25.42682,-49.2525,675742.980622848,7186638.78252525
BATEU Local,82706,19/12/2016,11:00,Rua Engenheiro Reboucas,Rua Doutor Reynaldo Machado,Rua Engenheiro Reboucas X Rua Doutor Reynaldo Machado,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Sem Info.,Sem Info.,1,1,1,Rua Engenheiro Reboucas X Rua Doutor Reynaldo Machado,-25.44189,-49.25965,675001.994040929,7184978.91732733
BATEU Local,82575,15/12/2016,17:00,Rua Nunes Machado,Rua Acacio Correa,Rua Nunes Machado X Rua Acacio Correa,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Nunes Machado X Rua Acacio Correa,-25.45835,-49.26557,674382.864212135,7183163.44204511
BATEU Local,80937,29/03/2016,07:00,Rua Reverendo Augusto Paes De Avila,Rua Angelina Legat Pasini,Rua Reverendo Augusto Paes De Avila X Rua Angelina Legat Pasini,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Reverendo Augusto Paes De Avila X Rua Angelina Legat Pasini,-25.52505,-49.23148,677712.841092631,7175730.06229663
BATEU Local,80925,01/05/2016,17:00,Rua Rosalina Casari,Rua Jose Hauer,Rua Rosalina Casari X Rua Jose Hauer,770,Bom,COLISAO TRASEIRA,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Rosalina Casari 770,-25.50233,-49.22133,678766.651059661,7178233.14668088
BATEU Local,80882,31/03/2016,15:00,Rua Professor Placido E Silva,Avenida Marechal Floriano Peixoto,Rua Professor Placido E Silva X Avenida Marechal Floriano Peixoto,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Professor Placido E Silva X Avenida Marechal Floriano Peixoto,-25.46422,-49.25586,675350.805167992,7182500.48802609
BATEU Local,80846,28/03/2016,12:00,Rua Jose Batista Dos Santos,Estrada Velha Do Barigui,Rua Jose Batista Dos Santos X Estrada Velha Do Barigui,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Jose Batista Dos Santos X Estrada Velha Do Barigui,-25.48738,-49.34389,666467.013871791,7180048.13293148
BATEU Local,80825,16/03/2016,06:00,Avenida Silva Jardim,Avenida Marechal Floriano Peixoto,Avenida Silva Jardim X Avenida Marechal Floriano Peixoto,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,06 - Entre 51 e 59 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Avenida Silva Jardim X Avenida Marechal Floriano Peixoto,-25.43987,-49.26769,674196.276866275,7185213.19790543
BATEU Local,80801,25/05/2016,18:00,Rua Tenente Antonio Miranda Marques,Rua Arlindo Natal,Rua Tenente Antonio Miranda Marques X Rua Arlindo Natal,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Tenente Antonio Miranda Marques X Rua Arlindo Natal,-25.50195,-49.21519,679384.447674238,7178266.97261859
BATEU Local,80751,09/08/2016,07:00,Rua Mandirituba,Rua Dos Pioneiros,Rua Mandirituba X Rua Dos Pioneiros,-,Nublado,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Mandirituba X Rua Dos Pioneiros,-25.53628,-49.27666,673155.840748512,7174545.77822601
BATEU Local,80678,09/03/2016,14:00,Rua General Mario Tourinho,Rua Deputado Heitor Alencar Furtado,Rua General Mario Tourinho X Rua Deputado Heitor Alencar Furtado,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua General Mario Tourinho X Rua Deputado Heitor Alencar Furtado,-25.43645,-49.30837,670109.650367703,7185644.54698722
BATEU Local,80629,04/03/2016,13:00,Rua Juvino Ransolim,Rua Eduardo Sprada,Rua Juvino Ransolim X Rua Eduardo Sprada,-,Não Informado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Juvino Ransolim X Rua Eduardo Sprada,-25.44547,-49.34616,666296.432261189,7184693.12511872
BATEU Local,80609,06/09/2016,16:00,Rua Isaias Regis De Miranda,Rua Coronel Antonio Ricardo Dos Santos,Rua Isaias Regis De Miranda X Rua Coronel Antonio Ricardo Dos Santos,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Isaias Regis De Miranda X Rua Coronel Antonio Ricardo Dos Santos,-25.47717,-49.25486,675432.566806293,7181064.72257009
BATEU Local,80601,19/02/2016,07:00,Rua Doutor Nelson De Souza Pinto,Rua Cecilia Meireles,Rua Doutor Nelson De Souza Pinto X Rua Cecilia Meireles,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Doutor Nelson De Souza Pinto X Rua Cecilia Meireles,-25.39866,-49.26989,674034.191203591,7189780.77738638
BATEU Local,80591,13/02/2016,19:00,Rua Reinaldo Baldan,Rua La Salle,Rua Reinaldo Baldan X Rua La Salle,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Reinaldo Baldan X Rua La Salle,-25.53535,-49.28773,672044.678869822,7174663.17504869
BATEU Local,76477,22/10/2016,18:00,Rua Olivio Jose Rossetti,Rua Jornalista Emilio Zola Florenzano,Rua Olivio Jose Rossetti X Rua Jornalista Emilio Zola Florenzano,-,Nublado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Olivio Jose Rossetti X Rua Jornalista Emilio Zola Florenzano,-25.57623,-49.33518,667219.383304276,7170195.63794193
BATEU Local,76468,07/11/2016,18:00,Avenida Victor Ferreira Do Amaral,Avenida Coronel Augusto De Almeida Garret,Avenida Victor Ferreira Do Amaral X Avenida Coronel Augusto De Almeida Garret,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Avenida Victor Ferreira Do Amaral X Avenida Coronel Augusto De Almeida Garret,-25.43025,-49.21159,679852.972808515,7186204.30741639
BATEU Local,76454,20/10/2016,06:00,Travessa Da Lapa,Avenida Sete De Setembro,Travessa Da Lapa X Avenida Sete De Setembro,-,Nublado,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Não informado,RESPONSAVEL,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,0,Travessa Da Lapa X Avenida Sete De Setembro,-25.43688,-49.26475,674496.282316907,7185540.54764816
BATEU Local,76376,13/12/2016,20:00,Rua Zacarias Gomes De Souza,Rua Alice Vilas Boas Da Conceicao,Rua Zacarias Gomes De Souza X Rua Alice Vilas Boas Da Conceicao,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Zacarias Gomes De Souza X Rua Alice Vilas Boas Da Conceicao,-25.48738,-49.20704,680225.487909943,7179869.88000218
BATEU Local,76308,23/11/2016,09:00,Rua Alferes Poli,Avenida Sete De Setembro,Rua Alferes Poli X Avenida Sete De Setembro,-,Nublado,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Sem Info.,Sem Info.,1,1,1,Rua Alferes Poli X Avenida Sete De Setembro,-25.43977,-49.272,673762.93519403,7185229.89930453
BATEU Local,76241,12/11/2016,11:00,Rua Senador Antonio Jorge Machado Lima,Rua Alexandre Von Humboldt,Rua Senador Antonio Jorge Machado Lima X Rua Alexandre Von Humboldt,-,Nublado,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,07 - 60 ou mais,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Senador Antonio Jorge Machado Lima X Rua Alexandre Von Humboldt,-25.39086,-49.28806,672217.171390899,7190668.31134219
BATEU Local,76231,19/10/2016,19:00,Rua Jair Fernandes De Araujo,Rua Alfredo Jose Pinto,Rua Jair Fernandes De Araujo X Rua Alfredo Jose Pinto,-,Bom,COLISAO FRONTAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Jair Fernandes De Araujo X Rua Alfredo Jose Pinto,-25.4743,-49.32449,668435.624209982,7181472.54201659
BATEU Local,76222,03/12/2016,17:00,Rua Alfredo Xavier De Almeida,Avenida Da Republica,Rua Alfredo Xavier De Almeida X Avenida Da Republica,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,02 - Entre 12 e 17 anos,Sem Info.,Sem Info.,1,1,1,Rua Alfredo Xavier De Almeida X Avenida Da Republica,-25.47528,-49.28414,672491.289623869,7181312.33202983
BATEU Local,76160,10/10/2016,18:00,Rua Sant Ana Do Itarare,Rua Paulo Mass,Rua Sant Ana Do Itarare X Rua Paulo Mass,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,08 - Não informada,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Sant Ana Do Itarare X Rua Paulo Mass,-25.53827,-49.26014,674813.153745925,7174303.71188834
BATEU Local,76155,28/09/2016,12:00,Rua Tibagi,Avenida Silva Jardim,Rua Tibagi X Avenida Silva Jardim,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Tibagi X Avenida Silva Jardim,-25.43712,-49.26049,674924.403563875,7185508.38123424
BATEU Local,71917,20/09/2016,12:00,Rua Monsenhor Celso,Rua Jose Loureiro,Rua Monsenhor Celso X Rua Jose Loureiro,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Monsenhor Celso X Rua Jose Loureiro,-25.43276,-49.27005,673969.132335696,7186003.83426064
BATEU Local,71881,30/08/2016,20:00,Rua Orestes Codega,Rua Galdino Bueno De Camargo,Rua Orestes Codega X Rua Galdino Bueno De Camargo,-,Chuva Fraca,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Sem Info.,Sem Info.,1,1,1,Rua Orestes Codega X Rua Galdino Bueno De Camargo,-25.51963,-49.30689,670141.35325441,7176429.10746231
BATEU Local,71876,25/09/2016,17:00,Rua Setembrino Portella Neto,Estrada Velha Do Barigui,Rua Setembrino Portella Neto X Estrada Velha Do Barigui,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Setembrino Portella Neto X Estrada Velha Do Barigui,-25.49808,-49.34564,666276.345496099,7178865.13270339
BATEU Local,71875,24/09/2016,14:00,Rua Reinaldo De Carvalho-Bola,Rua Guacui,Rua Reinaldo De Carvalho-Bola X Rua Guacui,-,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Ferimento,CONDUTOR,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Reinaldo De Carvalho-Bola X Rua Guacui,-25.55458,-49.24791,676018.37723747,7172480.90931084
BATEU Local,71695,25/08/2016,14:00,Rua Engenheiro Ostoja Roguski,Avenida Doutor Dario Lopes Dos Santos,Rua Engenheiro Ostoja Roguski X Avenida Doutor Dario Lopes Dos Santos,-,Não Identificado,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,0,Rua Engenheiro Ostoja Roguski X Avenida Doutor Dario Lopes Dos Santos,-25.43995,-49.23921,677060.597713247,7185166.81653344
BATEU Local,71660,25/08/2016,22:00,Rua Reinaldo De Carvalho-Bola,Rua Maria Clara De Jesus,Rua Reinaldo De Carvalho-Bola X Rua Maria Clara De Jesus,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,NAOIDENTIFICADO,04 - Entre 30 e 40 anos,Sem Info.,Sem Info.,1,1,1,Rua Reinaldo De Carvalho-Bola X Rua Maria Clara De Jesus,-25.5579,-49.25115,675687.97256919,7172117.44635549
BATEU Local,71610,12/08/2016,13:00,Rua Visconde De Nacar,Rua Padre Anchieta,Rua Visconde De Nacar X Rua Padre Anchieta,-,Bom,ACIDENTE COMPLEXO,BICICLETA,COM VÍTIMAS,Ferimento,NAOIDENTIFICADO,03 - Entre 18 e 29 anos,Sem Info.,Sem Info.,1,1,1,Rua Visconde De Nacar X Rua Padre Anchieta,-25.42581,-49.28116,672861.582264064,7186788.11037314
BATEU Local,71571,31/08/2016,07:00,Rua Professor Manoel De Oliveira Franco,Rua Deputado Acyr Jose,Rua Professor Manoel De Oliveira Franco X Rua Deputado Acyr Jose,-,Bom,ABALROAMENTO TRANSVERSAL,BICICLETA,COM VÍTIMAS,Ferimento,NAOIDENTIFICADO,05 - Entre 41 e 50 anos,Não Embriagado,Não realizou teste etilométrico,1,1,1,Rua Professor Manoel De Oliveira Franco X Rua Deputado Acyr Jose,-25.4699,-49.19984,680975.549585498,7181796.37657408
BATEU Local,71566,29/12/2016,09:00,Rua Reinaldo Hecke,Rua Flavio Dallegrave,Rua Reinaldo Hecke X Rua Flavio Dallegrave,-,Bom,ABALROAMENTO LATERAL,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,03 - Entre 18 e 29 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Reinaldo Hecke X Rua Flavio Dallegrave,-25.37668,-49.263,674759.055984792,7192206.43263701
BATEU Local,62232,05/01/2016,17:00,Rua Francisco Derosso,Rua Abrao Winter,Rua Francisco Derosso X Rua Abrao Winter,-,Bom,NAO IDENTIFICADO,BICICLETA,COM VÍTIMAS,Sem Ferimentos,RESPONSAVEL,04 - Entre 30 e 40 anos,Não Embriagado,Não realizou teste etilométrico,1,1,0,Rua Francisco Derosso X Rua Abrao Winter,-25.51932,-49.25527,675330.120236963,7176396.36663204
